year,region_clean,causa_nombre,defunciones
2020,Valparaíso,Symptoms (unclassified),290
2020,Valparaíso,Tumors (Cancer),3548
2020,Ñuble,Circulatory diseases,1045
2020,Ñuble,Congenital malformations,19
2020,Ñuble,Digestive diseases,312
2020,Ñuble,Endocrine/Metabolic,171
2020,Ñuble,Genitourinary diseases,94
2020,Ñuble,Infectious diseases,61
2020,Ñuble,Mental disorders,80
2020,Ñuble,Nervous system,122
2020,Ñuble,Perinatal conditions,14
2020,Ñuble,Respiratory diseases,277
2020,Ñuble,Symptoms (unclassified),68
2020,Ñuble,Tumors (Cancer),929
2021,Aisén del General Carlos Ibáñez del Campo,Circulatory diseases,143
2021,Aisén del General Carlos Ibáñez del Campo,Congenital malformations,3
2021,Aisén del General Carlos Ibáñez del Campo,Digestive diseases,72
2021,Aisén del General Carlos Ibáñez del Campo,Endocrine/Metabolic,14
2021,Aisén del General Carlos Ibáñez del Campo,Genitourinary diseases,16
2021,Aisén del General Carlos Ibáñez del Campo,Infectious diseases,16
2021,Aisén del General Carlos Ibáñez del Campo,Mental disorders,9
2021,Aisén del General Carlos Ibáñez del Campo,Nervous system,25
2021,Aisén del General Carlos Ibáñez del Campo,Perinatal conditions,6
2021,Aisén del General Carlos Ibáñez del Campo,Respiratory diseases,32
2021,Aisén del General Carlos Ibáñez del Campo,Symptoms (unclassified),22
2021,Aisén del General Carlos Ibáñez del Campo,Tumors (Cancer),156
2021,Antofagasta,Circulatory diseases,710
2021,Antofagasta,Congenital malformations,23
2021,Antofagasta,Digestive diseases,257
2021,Antofagasta,Endocrine/Metabolic,165
2021,Antofagasta,Genitourinary diseases,83
2021,Antofagasta,Infectious diseases,101
2021,Antofagasta,Mental disorders,58
2021,Antofagasta,Nervous system,139
2021,Antofagasta,Perinatal conditions,24
2021,Antofagasta,Respiratory diseases,297
2021,Antofagasta,Symptoms (unclassified),77
2021,Antofagasta,Tumors (Cancer),858
2021,Arica y Parinacota,Circulatory diseases,435
2021,Arica y Parinacota,Congenital malformations,10
2021,Arica y Parinacota,Digestive diseases,121
2021,Arica y Parinacota,Endocrine/Metabolic,99
2021,Arica y Parinacota,Genitourinary diseases,30
2021,Arica y Parinacota,Infectious diseases,41
2021,Arica y Parinacota,Mental disorders,36
2021,Arica y Parinacota,Nervous system,79
2021,Arica y Parinacota,Perinatal conditions,5
2021,Arica y Parinacota,Respiratory diseases,112
2021,Arica y Parinacota,Symptoms (unclassified),28
2021,Arica y Parinacota,Tumors (Cancer),414
2021,Atacama,Circulatory diseases,432
2021,Atacama,Congenital malformations,11
2021,Atacama,Digestive diseases,120
2021,Atacama,Endocrine/Metabolic,84
2021,Atacama,Genitourinary diseases,46
2021,Atacama,Infectious diseases,40
2021,Atacama,Mental disorders,35
2021,Atacama,Nervous system,75
2021,Atacama,Perinatal conditions,9
2021,Atacama,Respiratory diseases,160
2021,Atacama,Symptoms (unclassified),63
2021,Atacama,Tumors (Cancer),425
2021,Bío-Bío,Circulatory diseases,2794
2021,Bío-Bío,Congenital malformations,72
2021,Bío-Bío,Digestive diseases,888
2021,Bío-Bío,Endocrine/Metabolic,474
2021,Bío-Bío,Genitourinary diseases,301
2021,Bío-Bío,Infectious diseases,226
2021,Bío-Bío,Mental disorders,279
2021,Bío-Bío,Nervous system,483
2021,Bío-Bío,Perinatal conditions,49
2021,Bío-Bío,Respiratory diseases,880
2021,Bío-Bío,Symptoms (unclassified),301
2021,Bío-Bío,Tumors (Cancer),3003
2021,Coquimbo,Circulatory diseases,1442
2021,Coquimbo,Congenital malformations,34
2021,Coquimbo,Digestive diseases,360
2021,Coquimbo,Endocrine/Metabolic,284
2021,Coquimbo,Genitourinary diseases,150
2021,Coquimbo,Infectious diseases,101
2021,Coquimbo,Mental disorders,77
2021,Coquimbo,Nervous system,239
2021,Coquimbo,Perinatal conditions,35
2021,Coquimbo,Respiratory diseases,410
2021,Coquimbo,Symptoms (unclassified),108
2021,Coquimbo,Tumors (Cancer),1367
2021,La Araucanía,Circulatory diseases,1865
2021,La Araucanía,Congenital malformations,33
2021,La Araucanía,Digestive diseases,707
2021,La Araucanía,Endocrine/Metabolic,309
2021,La Araucanía,Genitourinary diseases,232
2021,La Araucanía,Infectious diseases,126
2021,La Araucanía,Mental disorders,218
2021,La Araucanía,Nervous system,364
2021,La Araucanía,Perinatal conditions,25
2021,La Araucanía,Respiratory diseases,650
2021,La Araucanía,Symptoms (unclassified),310
2021,La Araucanía,Tumors (Cancer),1937
2021,Libertador General Bernardo O'Higgins,Circulatory diseases,1702
2021,Libertador General Bernardo O'Higgins,Congenital malformations,40
2021,Libertador General Bernardo O'Higgins,Digestive diseases,528
2021,Libertador General Bernardo O'Higgins,Endocrine/Metabolic,286
2021,Libertador General Bernardo O'Higgins,Genitourinary diseases,203
2021,Libertador General Bernardo O'Higgins,Infectious diseases,107
2021,Libertador General Bernardo O'Higgins,Mental disorders,148
2021,Libertador General Bernardo O'Higgins,Nervous system,257
2021,Libertador General Bernardo O'Higgins,Perinatal conditions,19
2021,Libertador General Bernardo O'Higgins,Respiratory diseases,519
2021,Libertador General Bernardo O'Higgins,Symptoms (unclassified),149
2021,Libertador General Bernardo O'Higgins,Tumors (Cancer),1646
2021,Los Lagos,Circulatory diseases,1516
2021,Los Lagos,Congenital malformations,34
2021,Los Lagos,Digestive diseases,714
2021,Los Lagos,Endocrine/Metabolic,272
2021,Los Lagos,Genitourinary diseases,154
2021,Los Lagos,Infectious diseases,117
2021,Los Lagos,Mental disorders,172
2021,Los Lagos,Nervous system,243
2021,Los Lagos,Perinatal conditions,30
2021,Los Lagos,Respiratory diseases,490
2021,Los Lagos,Symptoms (unclassified),151
2021,Los Lagos,Tumors (Cancer),1552
2021,Los Ríos,Circulatory diseases,808
2021,Los Ríos,Congenital malformations,10
2021,Los Ríos,Digestive diseases,324
2021,Los Ríos,Endocrine/Metabolic,143
2021,Los Ríos,Genitourinary diseases,103
2021,Los Ríos,Infectious diseases,71
2021,Los Ríos,Mental disorders,117
2021,Los Ríos,Nervous system,161
2021,Los Ríos,Perinatal conditions,14
2021,Los Ríos,Respiratory diseases,228
2021,Los Ríos,Symptoms (unclassified),93
2021,Los Ríos,Tumors (Cancer),759
2021,Magallanes y de la Antártica Chilena,Circulatory diseases,329
2021,Magallanes y de la Antártica Chilena,Congenital malformations,8
2021,Magallanes y de la Antártica Chilena,Digestive diseases,97
2021,Magallanes y de la Antártica Chilena,Endocrine/Metabolic,70
2021,Magallanes y de la Antártica Chilena,Genitourinary diseases,36
2021,Magallanes y de la Antártica Chilena,Infectious diseases,11
2021,Magallanes y de la Antártica Chilena,Mental disorders,42
2021,Magallanes y de la Antártica Chilena,Nervous system,54
2021,Magallanes y de la Antártica Chilena,Perinatal conditions,7
2021,Magallanes y de la Antártica Chilena,Respiratory diseases,77
2021,Magallanes y de la Antártica Chilena,Symptoms (unclassified),37
2021,Magallanes y de la Antártica Chilena,Tumors (Cancer),304
2021,Maule,Circulatory diseases,2061
2021,Maule,Congenital malformations,44
2021,Maule,Digestive diseases,618
2021,Maule,Endocrine/Metabolic,326
2021,Maule,Genitourinary diseases,225
2021,Maule,Infectious diseases,104
2021,Maule,Mental disorders,160
2021,Maule,Nervous system,278
2021,Maule,Perinatal conditions,23
2021,Maule,Respiratory diseases,702
2021,Maule,Symptoms (unclassified),179
2021,Maule,Tumors (Cancer),1986
2021,Región Metropolitana de Santiago,Circulatory diseases,11588
2021,Región Metropolitana de Santiago,Congenital malformations,251
2021,Región Metropolitana de Santiago,Digestive diseases,3365
2021,Región Metropolitana de Santiago,Endocrine/Metabolic,1943
2021,Región Metropolitana de Santiago,Genitourinary diseases,1340
2021,Región Metropolitana de Santiago,Infectious diseases,959
2021,Región Metropolitana de Santiago,Mental disorders,1164
2021,Región Metropolitana de Santiago,Nervous system,1737
2021,Región Metropolitana de Santiago,Perinatal conditions,208
2021,Región Metropolitana de Santiago,Respiratory diseases,4136
2021,Región Metropolitana de Santiago,Symptoms (unclassified),1001
2021,Región Metropolitana de Santiago,Tumors (Cancer),10782
2021,Tarapacá,Circulatory diseases,441
2021,Tarapacá,Congenital malformations,12
2021,Tarapacá,Digestive diseases,115
2021,Tarapacá,Endocrine/Metabolic,89
2021,Tarapacá,Genitourinary diseases,51
2021,Tarapacá,Infectious diseases,56
2021,Tarapacá,Mental disorders,49
2021,Tarapacá,Nervous system,85
2021,Tarapacá,Perinatal conditions,10
2021,Tarapacá,Respiratory diseases,123
2021,Tarapacá,Symptoms (unclassified),32
2021,Tarapacá,Tumors (Cancer),367
2021,Valparaíso,Circulatory diseases,4320
2021,Valparaíso,Congenital malformations,56
2021,Valparaíso,Digestive diseases,979
2021,Valparaíso,Endocrine/Metabolic,623
2021,Valparaíso,Genitourinary diseases,440
2021,Valparaíso,Infectious diseases,261
2021,Valparaíso,Mental disorders,415
2021,Valparaíso,Nervous system,724
2021,Valparaíso,Perinatal conditions,44
2021,Valparaíso,Respiratory diseases,1044
2021,Valparaíso,Symptoms (unclassified),340
2021,Valparaíso,Tumors (Cancer),3559
2021,Ñuble,Circulatory diseases,1143
2021,Ñuble,Congenital malformations,23
2021,Ñuble,Digestive diseases,361
2021,Ñuble,Endocrine/Metabolic,229
2021,Ñuble,Genitourinary diseases,115
2021,Ñuble,Infectious diseases,69
2021,Ñuble,Mental disorders,96
2021,Ñuble,Nervous system,146
2021,Ñuble,Perinatal conditions,10
2021,Ñuble,Respiratory diseases,288
2021,Ñuble,Symptoms (unclassified),55
2021,Ñuble,Tumors (Cancer),922
2022,Aisén del General Carlos Ibáñez del Campo,Circulatory diseases,143
2022,Aisén del General Carlos Ibáñez del Campo,Congenital malformations,1
2022,Aisén del General Carlos Ibáñez del Campo,Digestive diseases,77
2022,Aisén del General Carlos Ibáñez del Campo,Endocrine/Metabolic,14
2022,Aisén del General Carlos Ibáñez del Campo,Genitourinary diseases,18
2022,Aisén del General Carlos Ibáñez del Campo,Infectious diseases,12
2022,Aisén del General Carlos Ibáñez del Campo,Mental disorders,18
2022,Aisén del General Carlos Ibáñez del Campo,Nervous system,22
2022,Aisén del General Carlos Ibáñez del Campo,Perinatal conditions,1
2022,Aisén del General Carlos Ibáñez del Campo,Respiratory diseases,55
2022,Aisén del General Carlos Ibáñez del Campo,Symptoms (unclassified),11
2022,Aisén del General Carlos Ibáñez del Campo,Tumors (Cancer),161
2022,Antofagasta,Circulatory diseases,775
2022,Antofagasta,Congenital malformations,11
2022,Antofagasta,Digestive diseases,266
2022,Antofagasta,Endocrine/Metabolic,157
2022,Antofagasta,Genitourinary diseases,98
2022,Antofagasta,Infectious diseases,90
2022,Antofagasta,Mental disorders,80
2022,Antofagasta,Nervous system,132
2022,Antofagasta,Perinatal conditions,24
2022,Antofagasta,Respiratory diseases,345
2022,Antofagasta,Symptoms (unclassified),95
2022,Antofagasta,Tumors (Cancer),942
2022,Arica y Parinacota,Circulatory diseases,371
2022,Arica y Parinacota,Congenital malformations,6
2022,Arica y Parinacota,Digestive diseases,174
2022,Arica y Parinacota,Endocrine/Metabolic,100
2022,Arica y Parinacota,Genitourinary diseases,59
2022,Arica y Parinacota,Infectious diseases,50
2022,Arica y Parinacota,Mental disorders,25
2022,Arica y Parinacota,Nervous system,76
2022,Arica y Parinacota,Perinatal conditions,4
2022,Arica y Parinacota,Respiratory diseases,146
2022,Arica y Parinacota,Symptoms (unclassified),44
2022,Arica y Parinacota,Tumors (Cancer),399
2022,Atacama,Circulatory diseases,436
2022,Atacama,Congenital malformations,10
2022,Atacama,Digestive diseases,121
2022,Atacama,Endocrine/Metabolic,83
2022,Atacama,Genitourinary diseases,71
2022,Atacama,Infectious diseases,33
2022,Atacama,Mental disorders,38
2022,Atacama,Nervous system,65
2022,Atacama,Perinatal conditions,9
2022,Atacama,Respiratory diseases,175
2022,Atacama,Symptoms (unclassified),154
2022,Atacama,Tumors (Cancer),410
2022,Bío-Bío,Circulatory diseases,2983
2022,Bío-Bío,Congenital malformations,82
2022,Bío-Bío,Digestive diseases,959
2022,Bío-Bío,Endocrine/Metabolic,502
2022,Bío-Bío,Genitourinary diseases,327
2022,Bío-Bío,Infectious diseases,244
2022,Bío-Bío,Mental disorders,272
2022,Bío-Bío,Nervous system,580
2022,Bío-Bío,Perinatal conditions,76
2022,Bío-Bío,Respiratory diseases,1161
2022,Bío-Bío,Symptoms (unclassified),259
2022,Bío-Bío,Tumors (Cancer),3076
2022,Coquimbo,Circulatory diseases,1583
2022,Coquimbo,Congenital malformations,31
2022,Coquimbo,Digestive diseases,351
2022,Coquimbo,Endocrine/Metabolic,291
2022,Coquimbo,Genitourinary diseases,116
2022,Coquimbo,Infectious diseases,139
2022,Coquimbo,Mental disorders,92
2022,Coquimbo,Nervous system,278
2022,Coquimbo,Perinatal conditions,26
2022,Coquimbo,Respiratory diseases,492
2022,Coquimbo,Symptoms (unclassified),156
2022,Coquimbo,Tumors (Cancer),1354
2022,La Araucanía,Circulatory diseases,1925
2022,La Araucanía,Congenital malformations,50
2022,La Araucanía,Digestive diseases,619
2022,La Araucanía,Endocrine/Metabolic,337
2022,La Araucanía,Genitourinary diseases,217
2022,La Araucanía,Infectious diseases,151
2022,La Araucanía,Mental disorders,247
2022,La Araucanía,Nervous system,351
2022,La Araucanía,Perinatal conditions,33
2022,La Araucanía,Respiratory diseases,882
2022,La Araucanía,Symptoms (unclassified),282
2022,La Araucanía,Tumors (Cancer),1867
2022,Libertador General Bernardo O'Higgins,Circulatory diseases,1944
2022,Libertador General Bernardo O'Higgins,Congenital malformations,36
2022,Libertador General Bernardo O'Higgins,Digestive diseases,520
2022,Libertador General Bernardo O'Higgins,Endocrine/Metabolic,290
2022,Libertador General Bernardo O'Higgins,Genitourinary diseases,215
2022,Libertador General Bernardo O'Higgins,Infectious diseases,130
2022,Libertador General Bernardo O'Higgins,Mental disorders,178
2022,Libertador General Bernardo O'Higgins,Nervous system,272
2022,Libertador General Bernardo O'Higgins,Perinatal conditions,24
2022,Libertador General Bernardo O'Higgins,Respiratory diseases,786
2022,Libertador General Bernardo O'Higgins,Symptoms (unclassified),130
2022,Libertador General Bernardo O'Higgins,Tumors (Cancer),1714
2022,Los Lagos,Circulatory diseases,1663
2022,Los Lagos,Congenital malformations,34
2022,Los Lagos,Digestive diseases,641
2022,Los Lagos,Endocrine/Metabolic,286
2022,Los Lagos,Genitourinary diseases,179
2022,Los Lagos,Infectious diseases,145
2022,Los Lagos,Mental disorders,199
2022,Los Lagos,Nervous system,308
2022,Los Lagos,Perinatal conditions,25
2022,Los Lagos,Respiratory diseases,700
2022,Los Lagos,Symptoms (unclassified),137
2022,Los Lagos,Tumors (Cancer),1528
2022,Los Ríos,Circulatory diseases,754
2022,Los Ríos,Congenital malformations,15
2022,Los Ríos,Digestive diseases,303
2022,Los Ríos,Endocrine/Metabolic,151
2022,Los Ríos,Genitourinary diseases,110
2022,Los Ríos,Infectious diseases,82
2022,Los Ríos,Mental disorders,107
2022,Los Ríos,Nervous system,168
2022,Los Ríos,Perinatal conditions,16
2022,Los Ríos,Respiratory diseases,339
2022,Los Ríos,Symptoms (unclassified),72
2022,Los Ríos,Tumors (Cancer),759
2022,Magallanes y de la Antártica Chilena,Circulatory diseases,274
2022,Magallanes y de la Antártica Chilena,Congenital malformations,3
2022,Magallanes y de la Antártica Chilena,Digestive diseases,99
2022,Magallanes y de la Antártica Chilena,Endocrine/Metabolic,48
2022,Magallanes y de la Antártica Chilena,Genitourinary diseases,32
2022,Magallanes y de la Antártica Chilena,Infectious diseases,15
2022,Magallanes y de la Antártica Chilena,Mental disorders,39
2022,Magallanes y de la Antártica Chilena,Nervous system,48
2022,Magallanes y de la Antártica Chilena,Perinatal conditions,6
2022,Magallanes y de la Antártica Chilena,Respiratory diseases,98
2022,Magallanes y de la Antártica Chilena,Symptoms (unclassified),49
2022,Magallanes y de la Antártica Chilena,Tumors (Cancer),288
2022,Maule,Circulatory diseases,2271
2022,Maule,Congenital malformations,31
2022,Maule,Digestive diseases,572
2022,Maule,Endocrine/Metabolic,353
2022,Maule,Genitourinary diseases,248
2022,Maule,Infectious diseases,134
2022,Maule,Mental disorders,163
2022,Maule,Nervous system,305
2022,Maule,Perinatal conditions,34
2022,Maule,Respiratory diseases,905
2022,Maule,Symptoms (unclassified),246
2022,Maule,Tumors (Cancer),1974
2022,Región Metropolitana de Santiago,Circulatory diseases,12114
2022,Región Metropolitana de Santiago,Congenital malformations,249
2022,Región Metropolitana de Santiago,Digestive diseases,3344
2022,Región Metropolitana de Santiago,Endocrine/Metabolic,2089
2022,Región Metropolitana de Santiago,Genitourinary diseases,1324
2022,Región Metropolitana de Santiago,Infectious diseases,1062
2022,Región Metropolitana de Santiago,Mental disorders,1288
2022,Región Metropolitana de Santiago,Nervous system,2111
2022,Región Metropolitana de Santiago,Perinatal conditions,210
2022,Región Metropolitana de Santiago,Respiratory diseases,5474
2022,Región Metropolitana de Santiago,Symptoms (unclassified),1112
2022,Región Metropolitana de Santiago,Tumors (Cancer),10991
2022,Tarapacá,Circulatory diseases,475
2022,Tarapacá,Congenital malformations,18
2022,Tarapacá,Digestive diseases,127
2022,Tarapacá,Endocrine/Metabolic,73
2022,Tarapacá,Genitourinary diseases,60
2022,Tarapacá,Infectious diseases,46
2022,Tarapacá,Mental disorders,36
2022,Tarapacá,Nervous system,73
2022,Tarapacá,Perinatal conditions,10
2022,Tarapacá,Respiratory diseases,168
2022,Tarapacá,Symptoms (unclassified),31
